0	525.4557612514956	877.6974777734259
1	1416.7224037781457	586.5213187825717
2	1262.9984854592417	220.05034037730235
3	1162.068973604585	959.417694661417
4	1375.141398634091	264.9551996177345
5	994.8952690467185	351.0003531120105
6	1419.7381596861487	480.8974110276982
7	1232.4848709946152	891.7806654740757
8	1044.1864054423834	952.9296781228596
9	863.4521838406536	429.184750081436
10	480.85900019943784	922.2942388254836
11	1335.7615807993805	746.254392567361
12	366.5859857101587	922.4242768988388
13	690.4185084801436	431.72986725284875
14	1147.4631563603673	239.88206627237938
15	1229.6151051707673	213.5948507851813
16	117.78300299867882	805.0643793934238
17	1366.275195264007	536.9220636419229
18	598.8777884259199	354.2723348992748
19	223.3261164085918	436.42426315306534
20	790.6891296137336	715.7408192159531
21	603.5721843261365	255.69002099472618
22	1231.9622722859613	945.3021758158314
23	1312.289642411516	947.6817049108756
24	919.7849346432528	389.2823849295949
25	1349.8448096132488	290.4662788805514
26	1394.1629984836356	710.9228101383117
27	865.7993920690665	829.5870891550644
28	821.2026618519227	508.56078685002956
29	1378.237717110739	793.0747383921022
30	681.0297166797104	363.661126699708
31	830.5914947655747	797.8927474697437
32	647.5100546571272	765.0319761682274
33	1286.4704649603248	813.8914217547024
34	479.17069297039654	194.66287429191036
35	345.3804098142234	218.13485379299337
36	1319.5577683580314	847.060291244593
37	90.59478740111473	593.6865258103215
38	1086.4359788226375	1027.8786894020022
39	1366.275195264007	647.2403672970131
40	1366.275195264007	407.8261763859664
41	236.12106030782937	668.7968602137871
42	204.54853280772537	309.6755738472171
43	732.0091397478074	529.6855684010043
44	952.6456853881597	905.9857191206936
45	1074.7000404636192	290.27137748995756
46	800.7368121352338	586.6449319599966
47	270.1337114502119	797.8927474697437
48	1415.0437637859322	351.80152377174164
49	586.4829079543114	826.0591228710433
50	225.75410870366068	903.6466932979724
51	732.009180861026	654.7136725131373
